timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160817_171254 50 1 3 2 100000 50746969 5607 10000 51 802 3540 5607 0 0 0 0 0 0 0 0 100 0 0 1 0 33.004 26.703 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed50746969.log 7671628 hl-extractinstructions.txt 20160817_171412 0.5 57b1e6cf9c0cd80528e07d7d
20160817_171330 50 1 3 2 100000 533657980 5539 10000 75 793 3593 5539 0 0 0 0 0 0 0 0 100 0 0 1 0 35.744 30.125 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed533657980.log 7656301 hl-extractinstructions.txt 20160817_171456 0.5 57b1e6cf9c0cd80528e07d7e
20160817_171346 50 1 3 2 100000 711283608 5543 10000 57 774 3626 5543 0 0 0 0 0 0 0 0 100 0 0 1 0 34.360 27.891 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed711283608.log 7695944 hl-extractinstructions.txt 20160817_171512 0.5 57b1e6cf9c0cd80528e07d7f
20160817_171413 50 1 3 2 100000 597296547 5487 10000 56 761 3696 5487 0 0 0 0 0 0 0 0 100 0 0 1 0 38.779 31.499 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed597296547.log 7660968 hl-extractinstructions.txt 20160817_171537 0.5 57b1e6cf9c0cd80528e07d80
20160817_171429 50 1 3 2 100000 664375964 5622 10000 58 777 3543 5622 0 0 0 0 0 0 0 0 100 0 0 1 0 40.878 33.016 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed664375964.log 7719107 hl-extractinstructions.txt 20160817_171554 0.5 57b1e6cf9c0cd80528e07d81
20160817_171517 50 1 3 2 100000 258760793 5599 10000 52 752 3597 5599 0 0 0 0 0 0 0 0 100 0 0 1 0 35.075 29.125 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed258760793.log 7725788 hl-extractinstructions.txt 20160817_171639 0.5 57b1e6cf9c0cd80528e07d82
20160817_171544 50 1 3 2 100000 666549275 5662 10000 57 797 3484 5662 0 0 0 0 0 0 0 0 100 0 0 1 0 33.789 27.687 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed666549275.log 7731571 hl-extractinstructions.txt 20160817_171706 0.5 57b1e6cf9c0cd80528e07d83
20160817_171600 50 1 3 2 100000 376517787 5555 10000 43 808 3594 5555 0 0 0 0 0 0 0 0 100 0 0 1 0 35.801 29.234 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed376517787.log 7685745 hl-extractinstructions.txt 20160817_171720 0.5 57b1e6cf9c0cd80528e07d84
20160817_171627 50 1 3 2 100000 817713633 5457 10000 60 758 3725 5457 0 0 0 0 0 0 0 0 100 0 0 1 0 36.234 29.281 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed817713633.log 7654684 hl-extractinstructions.txt 20160817_171747 0.5 57b1e6cf9c0cd80528e07d85
20160817_171713 50 1 3 2 100000 519606501 5596 10000 50 750 3604 5596 0 0 0 0 0 0 0 0 100 0 0 1 0 33.962 27.688 ../hl/a0/log/doc50cop3shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed519606501.log 7702334 hl-extractinstructions.txt 20160817_171832 0.5 57b1e6cf9c0cd80528e07d86
