timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20160820_181748 50 1 2 2 100000 50746969 669 10000 293 9494 0 669 39 2500 1 30421 30421 0 656 0 100 0 0 1 0 217.563 108.046 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed50746969.log 18812847 hl-extractinstructions.txt 20160820_182316 0.5 57b8d0d27768390aa48944f0
20160820_181826 50 1 2 2 100000 597296547 676 10000 301 9510 0 676 39 2500 1 30853 30853 0 660 0 100 0 0 1 0 198.471 104.5 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed597296547.log 19034620 hl-extractinstructions.txt 20160820_182334 0.5 57b8d0d27768390aa48944f3
20160820_181902 50 1 2 2 100000 664375964 690 10000 305 9500 0 690 39 2500 1 30895 30895 0 675 0 100 0 0 1 0 207.331 106.094 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed664375964.log 19053140 hl-extractinstructions.txt 20160820_182419 0.5 57b8d0d27768390aa48944f4
20160820_181917 50 1 2 2 100000 258760793 698 10000 310 9470 0 698 39 2500 1 30740 30740 0 684 0 100 0 0 1 0 199.379 102.906 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed258760793.log 18983605 hl-extractinstructions.txt 20160820_182424 0.5 57b8d0d27768390aa48944f5
20160820_181943 50 1 2 2 100000 666549275 690 10000 300 9494 0 690 39 2500 1 30702 30702 0 671 0 100 0 0 1 0 220.056 107.047 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed666549275.log 18964044 hl-extractinstructions.txt 20160820_182507 0.5 57b8d0d27768390aa48944f6
20160820_182131 50 1 2 2 100000 376517787 679 10000 312 9506 0 679 39 2500 1 30424 30424 0 659 0 100 0 0 1 0 210.789 104.72 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed376517787.log 18802057 hl-extractinstructions.txt 20160820_182640 0.5 57b8d0d27768390aa48944f7
20160820_182237 50 1 2 2 100000 817713633 677 10000 318 9481 0 677 39 2500 1 30764 30764 0 657 0 100 0 0 1 0 213.356 105.251 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed817713633.log 18969627 hl-extractinstructions.txt 20160820_182800 0.5 57b8d0d27768390aa48944f8
20160820_182324 50 1 2 2 100000 519606501 684 10000 328 9460 0 684 39 2500 1 30529 30529 0 671 0 100 0 0 1 0 192.543 100.609 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed519606501.log 18833423 hl-extractinstructions.txt 20160820_182824 0.5 57b8d0d27768390aa48944f9
20160820_182329 50 1 2 2 100000 715258232 729 10000 291 9481 0 729 39 2500 1 30805 30805 0 716 0 100 0 0 1 0 202.705 103.781 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed715258232.log 19029851 hl-extractinstructions.txt 20160820_182840 0.5 57b8d0d27768390aa48944fa
20160820_182345 50 1 2 2 100000 792850679 740 10000 313 9466 0 740 39 2500 1 30529 30529 0 723 0 100 0 0 1 0 190.592 103.079 ../hl/a2500s1/log/doc50cop2shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed792850679.log 18872541 hl-extractinstructions.txt 20160820_182844 0.5 57b8d0d27768390aa48944fb
20160820_182431 50 1 3 2 100000 919028296 28 10000 62 9917 1914 28 39 2500 1 49223 45157 4066 28 0 100 0 0 1 0 302.020 161.453 ../hl/a2500s1/log/doc50cop3shlf1lif2_af2500s1tTOTAL_gf0i100d0m0s1_seed919028296.log 28620716 hl-extractinstructions.txt 20160820_183208 0.5 57b8d0d27768390aa48944fc
