timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161005_190042 50 1 1 2000 100000 519606501 14 10000 9986 0 0 14 0 0 0 0 0 0 0 0 100 0 0 1 0 1.442 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed519606501.log 17290 hl-extractinstructions.txt 20161005_190051 0.5 57f4466f7768391e5c34bd5d
20161005_190048 50 1 1 2000 100000 715258232 18 10000 9982 0 0 18 0 0 0 0 0 0 0 0 100 0 0 1 0 1.505 0.016 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed715258232.log 19037 hl-extractinstructions.txt 20161005_190057 0.5 57f4466f7768391e5c34bd5e
20161005_190053 50 1 1 2000 100000 792850679 17 10000 9983 0 0 17 0 0 0 0 0 0 0 0 100 0 0 1 0 1.653 0.031 ../hl/a0/log/doc50cop1shlf1lif2000_af0s1tTOTAL_gf0i100d0m0s1_seed792850679.log 18464 hl-extractinstructions.txt 20161005_190102 0.5 57f4466f7768391e5c34bd5f
20161005_190058 50 1 1 3000 100000 919028296 16 10000 9984 0 0 16 0 0 0 0 0 0 0 0 100 0 0 1 0 1.747 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed919028296.log 17693 hl-extractinstructions.txt 20161005_190107 0.5 57f4466f7768391e5c34bdf3
20161005_190103 50 1 1 3000 100000 103765041 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.458 0.015 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed103765041.log 15612 hl-extractinstructions.txt 20161005_190112 0.5 57f4466f7768391e5c34bdf4
20161005_190108 50 1 1 3000 100000 141246882 10 10000 9990 0 0 10 0 0 0 0 0 0 0 0 100 0 0 1 0 1.875 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed141246882.log 15129 hl-extractinstructions.txt 20161005_190118 0.5 57f4466f7768391e5c34bdf5
20161005_190113 50 1 1 3000 100000 681028781 12 10000 9988 0 0 12 0 0 0 0 0 0 0 0 100 0 0 1 0 1.739 0.016 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed681028781.log 15834 hl-extractinstructions.txt 20161005_190123 0.5 57f4466f7768391e5c34bdf6
20161005_190119 50 1 1 3000 100000 117661523 16 10000 9984 0 0 16 0 0 0 0 0 0 0 0 100 0 0 1 0 1.740 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed117661523.log 17677 hl-extractinstructions.txt 20161005_190128 0.5 57f4466f7768391e5c34bdf7
20161005_190124 50 1 1 3000 100000 105731136 19 10000 9981 0 0 19 0 0 0 0 0 0 0 0 100 0 0 1 0 1.691 0.016 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed105731136.log 18855 hl-extractinstructions.txt 20161005_190133 0.5 57f4466f7768391e5c34bdf8
20161005_190129 50 1 1 3000 100000 967561224 12 10000 9988 0 0 12 0 0 0 0 0 0 0 0 100 0 0 1 0 1.673 0.0 ../hl/a0/log/doc50cop1shlf1lif3000_af0s1tTOTAL_gf0i100d0m0s1_seed967561224.log 16019 hl-extractinstructions.txt 20161005_190138 0.5 57f4466f7768391e5c34bdf9
