timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife glitchspan nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20161009_170522 50 1 1 2 100000 691574937 8294 10000 1706 0 0 8294 0 0 0 0 0 0 0 0 100 0 0 1 0 33.801 8.046 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed691574937.log 3602506 hl-extractinstructions.txt 20161009_170623 0.5 57faaad17768393a5cc1541c
20161009_170535 50 1 1 2 100000 696282793 8271 10000 1729 0 0 8271 0 0 0 0 0 0 0 0 100 0 0 1 0 33.966 7.782 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed696282793.log 3576279 hl-extractinstructions.txt 20161009_170635 0.5 57faaad17768393a5cc1541d
20161009_170547 50 1 1 2 100000 364245801 8249 10000 1751 0 0 8249 0 0 0 0 0 0 0 0 100 0 0 1 0 35.098 7.938 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed364245801.log 3584258 hl-extractinstructions.txt 20161009_170648 0.5 57faaad17768393a5cc1541e
20161009_170559 50 1 1 2 100000 603593284 8197 10000 1803 0 0 8197 0 0 0 0 0 0 0 0 100 0 0 1 0 35.347 8.25 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed603593284.log 3548415 hl-extractinstructions.txt 20161009_170701 0.5 57faaad17768393a5cc1541f
20161009_170602 50 1 1 2 100000 70757215 8182 10000 1818 0 0 8182 0 0 0 0 0 0 0 0 100 0 0 1 0 35.362 8.329 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed70757215.log 3556445 hl-extractinstructions.txt 20161009_170703 0.5 57faaad17768393a5cc15420
20161009_170615 50 1 1 2 100000 764644760 8214 10000 1786 0 0 8214 0 0 0 0 0 0 0 0 100 0 0 1 0 34.355 8.672 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed764644760.log 3560186 hl-extractinstructions.txt 20161009_170715 0.5 57faaad17768393a5cc15421
20161009_170627 50 1 1 2 100000 71232281 8278 10000 1722 0 0 8278 0 0 0 0 0 0 0 0 100 0 0 1 0 34.971 8.64 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed71232281.log 3585043 hl-extractinstructions.txt 20161009_170728 0.5 57faaad17768393a5cc15422
20161009_170628 50 1 1 2 100000 855242110 8230 10000 1770 0 0 8230 0 0 0 0 0 0 0 0 100 0 0 1 0 35.138 8.048 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed855242110.log 3570048 hl-extractinstructions.txt 20161009_170730 0.5 57faaad17768393a5cc15423
20161009_170641 50 1 1 2 100000 835080798 8194 10000 1806 0 0 8194 0 0 0 0 0 0 0 0 100 0 0 1 0 34.906 7.156 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed835080798.log 3552513 hl-extractinstructions.txt 20161009_170743 0.5 57faaad17768393a5cc15424
20161009_170644 50 1 1 2 100000 937674136 8236 10000 1764 0 0 8236 0 0 0 0 0 0 0 0 100 0 0 1 0 34.891 7.422 ../hl/a0/log/doc50cop1shlf1lif2_af0s1tTOTAL_gf0i100d0m0s1_seed937674136.log 3567608 hl-extractinstructions.txt 20161009_170745 0.5 57faaad17768393a5cc15425
